LDA_1,eyeDetection
0.3160173693255447,0
0.3302068165407409,0
0.1959960669126194,0
0.1800470948203716,0
0.1810507737383317,0
0.1940432600283115,0
0.2490161430302803,0
0.286226962066411,0
0.2859117993901657,0
0.2372154829240967,0
0.2345322812766853,0
0.2238413903042472,0
0.2738157232047828,0
0.3608400138157104,0
0.3885536787854167,0
0.3009582107601317,0
0.3127715518177471,0
0.4006928116327991,0
0.282345049361091,0
0.1748013391022086,0
0.275536789483044,0
0.3730957212750317,0
0.3806605476274803,0
0.3619079585970614,0
0.347427623979435,0
0.3527574264283403,0
0.367534229336069,0
0.3902805299176585,0
0.3622137173323728,0
0.2430577059917513,0
0.155521985607421,0
0.1523617964980751,0
0.2411392887587242,0
0.2439849145674762,0
0.1279686474076051,0
0.1486590854754194,0
0.2911578414721408,0
0.4032757330476263,0
0.4072918351436342,0
0.2494257891581671,0
0.1746482054257714,0
0.2982607307569628,0
0.4265766568288046,0
0.3327955723611498,0
0.1428449273761591,0
0.1709141101403776,0
0.2327703250560642,0
0.1995953886574165,0
0.2157789094683049,0
0.1827349056849649,0
0.0550333248739518,0
0.1838320052832857,0
0.4033878347104863,0
0.249506556615159,0
0.11678947766191,0
0.1808689298194738,0
0.2072825051376174,0
0.1231968252436312,0
0.0042360589108774,0
0.1216183933291406,0
0.2805704165455533,0
0.1731800566723798,0
0.0340203968541076,0
0.0611557513488841,0
0.0857557776700634,0
0.1143798627009362,0
0.1297467570367316,0
0.1313787212903602,0
0.1330629111395422,0
0.1510381660503915,0
0.1118130788384836,0
0.004098845143113,0
-0.0454449253665701,0
0.1508806127903833,0
0.1872918505310268,0
-0.0764096401515792,0
-0.0816902642074156,0
-0.0436152873974422,0
-0.1619253262614142,0
-0.0993315073499367,0
0.063308327867892,0
0.027893764294377,0
0.0196320447046071,0
0.0013282933528416,0
-0.1463266908841732,0
-0.123889470802144,0
0.0308922308423196,0
0.0547710047535465,0
-0.0672284457028546,0
-0.2053529573253077,0
-0.2917894678194165,0
-0.2542812739472143,0
-0.1492401907926949,0
-0.1955687800161165,0
-0.3634668836848884,0
-0.4110049896263929,0
-0.3296207672119864,0
-0.2777537233793911,0
-0.2787361187881991,0
-0.1753307074610674,0
-0.1455290334328424,0
-0.2718517507224972,0
-0.2973800479075472,0
-0.2091785787938769,0
-0.2729715957156143,0
-0.3731102656873914,0
-0.1603026317104269,0
0.0238905942431023,0
-0.1471630840787236,0
-0.324085951600786,0
-0.2494382292094741,0
-0.1827005833569081,0
-0.1967532806452624,0
-0.1186545876880275,0
-0.0974089370737289,0
-0.1338610121302601,0
-0.0557729338843929,0
-0.0163482154392786,0
-0.0391859924818597,0
-0.0198893982303356,0
-0.0880113532567364,0
-0.1473793346623108,0
-0.0945761944638697,0
-0.150796670475208,0
-0.2842084340017533,0
-0.2621406483995925,0
-0.2348172440381639,0
-0.2410530746790107,0
-0.2687203006194341,0
-0.3421734723449895,0
-0.2233138265261198,0
-0.0815793351911235,0
-0.2152398536228943,0
-0.2108183773553837,0
-0.1333847315811189,0
-0.1930025789213523,0
-0.0873332701933644,0
0.0042874009414755,0
-0.1868468537859648,0
-0.2473513737018342,0
-0.2020363493100611,0
-0.2656667058987795,0
-0.1960257018022948,0
-0.1078652090608128,0
-0.2238891389591288,0
-0.174033318652106,0
-0.0465234588675026,0
-0.1282065836498092,0
-0.1641390799913361,0
-0.0267605196093145,0
0.0408546999019397,0
0.022331592151953,0
-0.0512876293314923,0
-0.1816459564503007,0
-0.0841419781970258,0
0.1424553157590773,0
0.0557526394588598,0
-0.0629357539920414,0
0.0291863816119318,0
0.0734948546485404,0
0.0103285517311426,0
0.0698596296291245,0
0.2225163638907632,0
0.3194980055876771,0
0.3307310550327386,0
0.2937374584168666,0
0.2128822495800582,0
0.2486463768932253,0
0.3529513371959055,0
0.2351524525910378,0
0.0878176606699071,0
0.2094314890399676,0
0.1686125387141799,0
-0.0512670549929587,0
0.050020400295666,0
0.1150368603887623,0
-0.0414956735213477,0
-0.008694568535891,0
0.0034113249606723,0
-0.071037059659224,0
-0.0965849433131008,0
-0.1830913684430964,0
-0.1791167028273319,0
0.0490038796193532,0
0.007479782061965,0
-0.1714482465466633,0
0.0263686678092235,0
0.1539948157232627,0
-0.0499025754565923,0
-0.1872872010780862,0
-0.2184575293771616,0
-0.2091571833999002,0
-0.073487088267888,0
-0.0721889273432837,0
-0.2842123922480825,0
-0.2814408617727501,0
-0.0985674966741518,0
-0.0444913100509215,0
-0.1450858771932629,1
-0.2710626914734393,1
-0.1865545446720372,1
-0.0926177832181479,1
-0.2025979012916965,1
-0.2257429179411149,1
-0.2039835621644002,1
-0.344422908229936,1
-0.2801139832554593,1
-0.108998088349707,1
-0.2592152509075602,1
-0.3213020665461579,1
-0.0840443531891546,1
-0.0973563988532887,1
-0.1048752082519311,1
-0.0145753652856787,1
-0.0792838705507589,1
-0.0952718755573655,1
-0.0309443007121807,1
-0.1475861760340961,1
-0.2818478499642151,1
-0.1039105061046011,1
0.1066379848569024,1
-0.0715351552451454,1
-0.2392990865015767,1
-0.017006272259754,1
0.0561760748215499,1
-0.1992882894468307,0
-0.2722544653726275,0
-0.1797367320509406,0
-0.1864771486636589,0
-0.2483376761217686,0
-0.3501499488605797,0
-0.3342735531162393,0
-0.2115374229681478,0
-0.0534068092242508,0
0.0184484101266072,0
-0.1626835381703537,0
-0.4058600709482677,0
-0.3013741298332163,0
-0.1378735499328838,0
-0.3151059847543114,0
-0.3896414872749335,0
-0.0876403006223262,0
0.0133381349948645,0
-0.1299861388315852,0
-0.2377049791271309,0
-0.2301324273939989,0
-0.1327488343372894,0
-0.130097695795988,0
-0.2773214573531036,0
-0.3487167346892476,0
-0.2832469062782895,0
-0.2251535630721474,0
-0.1939732807463672,0
-0.1902801127864862,0
-0.2140556852673467,0
-0.1924812126567441,0
-0.090234105004921,0
-0.0575170451061412,0
-0.1599764624232713,0
-0.1974699632744043,0
-0.1312805396969023,0
-0.160826404832238,0
-0.2021542716261802,0
-0.1691511233834019,0
-0.1286707830437262,0
-0.0469588523143307,0
-0.0912907734846537,0
-0.1309627634655407,0
-0.1400133448495981,0
-0.1663298311469385,0
-0.2094493979315241,0
-0.1809042351437537,0
-0.0667915684328641,0
-0.012124356384573,0
-0.1095227466266875,0
-0.1436047924271265,0
-0.0645826131142164,0
-0.0147780068490149,0
-0.0394324049127714,0
-0.0873589829907853,0
-0.0764638136954409,0
0.0418866703231844,0
-0.0291628381818214,0
-0.1592593352048714,0
-0.0511792794997508,0
-0.036333082530743,0
-0.1118648673466594,0
-0.0066960555600037,0
0.0226100511343866,0
-0.1014963367187888,0
-0.195994827441961,0
-0.1669434075499602,0
-0.1223260761697478,0
-0.170536835012882,0
-0.2333701917019372,0
-0.1482911659134606,0
-0.0857578013510789,0
-0.1579203829160794,0
-0.1665136529442998,0
0.002487100116415,0
0.0188732699947628,0
-0.2031386455836222,0
-0.2045220918667943,0
-0.0110957825486791,0
0.0495568749118484,0
-0.0613315831130908,0
-0.1530398411064426,0
-0.1892544311585655,0
-0.1928564649795024,0
-0.1174694725644142,0
-0.0655066794374308,0
-0.1436766253039612,0
-0.1791369208033086,0
-0.0698207135467455,0
0.0086215224907278,0
-0.048640100508981,0
-0.0524730146078883,0
-0.0200932074270633,0
-0.0593171064976636,0
-0.0707146514184282,0
-0.0507552284677222,0
-0.0497122738566634,0
-0.1127601069964022,0
-0.2171357867085251,0
-0.2429737600179622,0
-0.2145810822374036,0
-0.223882047088735,0
-0.1672577342438234,0
-0.1309079245778861,0
-0.3316394861663939,0
-0.3574460896546595,0
-0.1382815123729988,0
-0.1945668711317476,0
-0.2587143469409658,0
-0.1176151663931795,0
-0.0802850511585043,0
-0.2459534569475787,0
-0.3981433206847572,0
-0.3457338167195411,0
-0.1874382750920245,0
-0.1726352722226121,0
-0.2543275474884426,0
-0.124885301743781,0
0.0325852249482914,0
-0.0869224307325872,0
-0.2907939887327561,0
-0.3051008008927059,0
-0.0850324364877904,0
-0.0390102134163158,0
-0.156736284504423,0
-0.0970053109745417,0
-0.0487924557518332,0
-0.0858800213400144,0
-0.066018120613969,0
-0.1693453945527284,0
-0.244001139038101,0
-0.0952961187334405,0
-0.0577286938145878,0
-0.1067642141432377,0
0.0691102234609308,0
0.0515894775497565,0
-0.0777279369148923,0
-0.0045310832922681,0
0.0109787482154616,0
-0.0815775804212042,0
-0.0903214850187889,0
-0.0667389456729253,0
0.067921736326817,0
0.300514190933012,0
0.2607286356823917,0
0.0544234258533946,0
0.0364578064386878,0
-0.0485162258517467,0
-0.0950137582012758,0
0.0587164218394706,0
0.0585706365864913,0
-0.0028810248827648,0
0.1282502932255384,0
0.0990211709054273,0
-0.1041038882685132,0
-0.0510180966475589,0
0.1072283502487828,0
-0.0055530047171707,0
-0.1414939479613205,0
-0.0631361015152826,0
0.041388261933906,0
0.1094970657208859,0
0.0707043073673598,0
0.0141351728712089,0
-0.0336647817919959,0
-0.1304519132264867,0
-0.1427631267239794,0
0.0724959274196948,0
0.2531578948654091,0
0.1787256168847738,0
0.0963576010946155,0
0.1477910167990384,0
0.1872646303233612,0
0.1017389759805467,0
-0.0039860155136869,0
-0.0356198366426211,0
0.0859811601363125,0
0.3266171577293158,0
0.2927118684831377,0
0.0445633849663697,0
0.0278044684797221,0
0.1607355295778632,0
0.1739620718800513,0
0.1379710671509737,0
0.1128683636850006,0
0.0576078726780279,0
0.0195565362386655,0
0.0130115369747467,0
0.1087608320087646,0
0.1444640489429994,0
0.0145775911656738,0
0.040576774336958,0
0.1774449116062939,0
0.1404385974931322,0
-0.0551616198917451,0
-0.0234292657744081,0
0.1784401880925744,0
0.1491233682685518,0
-0.0444719363571262,0
-0.0647227960564554,0
0.1140028547529584,0
0.1962674247469043,0
0.147213037533736,0
-0.0191708065569769,0
-0.2082356219806793,0
-0.1133758766682694,0
0.0877889274402591,0
0.1527396804534817,0
0.1201126338184093,0
0.061308838073879,0
0.0358392553561588,0
0.0398724652407717,0
0.0388070541646487,0
-0.0191277392956566,0
-0.0453698164721382,0
0.0113755151959819,0
0.1017409484399388,0
0.2163718511941126,0
0.2390319057874362,0
-0.0275629722695776,0
-0.3237265231971157,0
-0.2344804515340406,0
0.032137482693882,0
0.1325690830424742,0
0.1655885324953285,0
0.1471606978823534,0
0.0364140358551105,0
0.0973745241827123,0
0.1166670771472658,0
0.0474579871354115,0
0.1150025523668874,0
0.1526778097170388,0
0.0101508644893316,0
-0.0117470452073648,0
0.0713486023648048,0
0.1110153165525786,0
0.0653150980735333,0
0.0075306704582629,0
0.0392322401800934,0
0.1727211806500181,0
0.2501536631682441,0
0.2046077328977925,0
0.1423359565879827,0
0.189794600713455,0
0.202006409536409,0
0.080012474654355,0
0.1339142085127507,0
0.2228263664274151,0
0.2148071482494258,0
0.2721087744417513,0
0.3242125977596338,0
0.2995340268253396,0
0.2594878768892215,0
0.1909466042496801,0
0.185965034748516,0
0.2674680969922206,0
0.2114688985594835,0
0.0880289589828595,0
0.173422390923586,0
0.2967105745158149,0
0.3443736620958894,0
0.2870942863134622,0
0.2209049130533347,0
0.2023745845145841,0
0.1760606124548897,0
0.1578590000883891,0
0.2337868676384885,0
0.3194054824309841,0
0.3620335971875416,0
0.4199889439615256,0
0.4381324990441036,0
0.391398693638572,0
0.342481978000455,0
0.3494415911624222,0
0.297643658627538,0
0.2438856088221158,0
0.2670826223254589,0
0.2841349360280906,0
0.2900814949953354,0
0.3486677909786823,0
0.3275743376369761,0
0.2127809540582887,0
0.2046229067467964,0
0.2567209788505747,0
0.236539886054709,0
0.2217342857517594,0
0.2372526085722863,0
0.2010765305636837,0
0.2137647368807179,0
0.2736376826969375,0
0.3110238490358059,0
0.2638445412351337,0
0.2532779997959202,0
0.2788575856412992,0
0.2298122131131068,0
0.1082635262328365,0
0.1671397855819952,0
0.2801385061319097,0
0.12278616377849,0
-0.0127497421340175,0
0.0768178437062011,0
0.0729378648153055,0
-0.0046565566553649,0
0.0908703876126082,0
0.1542543281913246,0
0.1466270354018909,0
0.1536505705680709,0
0.1442027504892785,0
0.093587466464962,0
0.060351768945389,0
0.0619715706233544,0
0.0970592889751275,0
0.2015391516857258,0
0.2300698796798413,0
0.185001206924154,0
0.1938452336953638,0
0.1670008069600942,0
0.0782776843641792,0
0.1919004155664413,0
0.2966359766905816,0
0.2049709536904739,0
0.1753896510365123,0
0.2223809626773185,0
0.1378787961482883,0
0.1036070931334524,0
0.1562127720865777,0
0.0931727296047508,0
0.0463048945619987,0
0.0688978520077456,0
0.0605044813508083,0
0.0316392696162808,0
0.0367546449313832,0
0.0266231082810443,0
0.0572113602619161,0
0.2452769492591977,0
0.3583104735121114,0
0.2386284225229611,0
0.1242559512133169,0
0.1858529963188745,0
0.2224827691403512,0
0.2308808833761956,0
0.246906000682243,0
0.1527934010190312,0
0.0894249927304475,0
0.1663824547718403,0
0.2005157338554091,0
0.2352523447942603,0
0.210421886969383,0
0.0157223802160705,0
-0.0508909348553267,0
0.1868916776068158,0
0.1503086488397407,0
0.0280506427329464,0
0.1614102803316349,0
0.2037453443007008,0
0.1543518178656013,0
0.29041914004419,0
0.2713170199980693,0
0.0279992736882584,0
0.0585273741399981,0
0.2593893818596212,0
0.2683794325267553,0
0.1645658286530674,0
0.1791272844947122,0
0.2519355813846091,0
0.2019580266621718,0
0.1535848948765137,0
0.1162122787781897,0
0.1746386206808236,0
0.180606195636556,0
0.0495065946286903,0
0.046166022758893,0
0.1898339279746013,0
0.1851046905442928,0
0.0444371390908439,0
0.0492967675524228,0
0.0729286298816263,0
0.0462655608555915,0
0.1758387452026068,0
0.2133149514057332,0
0.1363613361096819,0
0.2001257792716423,0
0.3781242011419444,0
0.3707815405047316,0
0.2088177063755993,0
0.1952242987817887,0
0.2497223842399711,0
0.2164388090404809,0
0.1474134026555676,0
0.1741658305158976,0
0.1296963883190203,0
0.1596453496893597,0
0.4019508065994001,0
0.4214480455431904,0
0.3179329509099554,0
0.3800222788874042,0
0.2611194265307117,0
-0.05637018764356,0
-0.1559217919924126,0
-0.0116096815003509,0
0.1013099855493916,0
-0.0385015614590368,0
-0.1690075188610445,0
0.0431323326023982,0
0.2667310568794195,0
0.1549993895365796,0
0.0961647089079247,0
0.1373771998553337,0
0.0132801970147008,0
-0.0932354054343219,0
-0.2349355558153848,0
-0.4262893778240674,0
-0.5317702536601089,0
-0.4110449875858514,0
-0.2463087437495949,0
-0.1520068330680075,1
-0.0958721245686069,1
-0.0835982989004833,1
-0.153842396415272,1
-0.2948649570454185,1
-0.4283931809531023,1
-0.5007770493558863,1
-0.6019610325687468,1
-0.6257080662587173,1
-0.5105283924341998,1
-0.3539416670821299,1
-0.3973966126202842,1
-0.5133117325275424,1
-0.5138001900512212,1
-0.5603106899342511,1
-0.8123858270851972,1
-1.07669398425162,1
-1.102690492683814,1
-0.9463917306861152,1
-0.894842067334499,1
-0.8594641994320015,1
-0.8446288255754945,1
-0.990957992085732,1
-0.9443717764404284,1
-0.8331178026467908,1
-1.1328290509805907,1
-1.4530865476439618,1
-1.3952359759859434,1
-1.3050117633550329,1
-1.3045940170756611,1
-1.27633055383868,1
-1.2653534772246235,1
-1.2787284044780196,1
-1.32945713943559,1
-1.3558506651395508,1
-1.258003447470142,1
-1.314203351594195,1
-1.4938085179067484,1
-1.3508134636378286,1
-1.106423182362627,1
-1.1313223424706278,1
-1.1838870639493364,1
-1.1090600401075188,1
-1.1701327697699493,1
-1.2957413998114395,1
-1.218063246809842,1
-1.0707470907347307,1
-1.0154247716520033,1
-1.0631082345056913,1
-1.2117001135574712,1
-1.1513745290980215,1
-1.013196373500882,1
-1.140501542061081,1
-1.2852400069454937,1
-1.1118491144967506,1
-1.0529839089403077,1
-1.1888085414639722,1
-1.272918871013576,1
-1.3226471444901116,1
-1.2703132496726643,1
-1.2691482991340544,1
-1.4819571693153906,1
-1.3630286501815323,1
-0.972071503869768,1
-1.04160304187728,1
-1.3416171834317845,1
-1.2309847033450323,1
-1.1559949289450455,1
-1.3031915752106922,1
-1.269975424778075,1
-1.076769695065967,1
-0.9974819547026412,1
-1.111987967031262,1
-1.1764899842743008,1
-1.125977764008581,1
-1.1186405811276956,1
-0.970752273766444,1
-0.9513148166595474,1
-1.2848788239958748,1
-1.2919482117896663,1
-0.92680792876912,1
-1.02939365556054,1
-1.3509635407422416,1
-1.3572951602346903,1
-1.228655818596882,1
-1.1049786195102829,1
-1.0974443659980946,1
-1.1868621249774354,1
-1.0895116261792213,1
-1.023713400852651,1
-1.2280943305136531,1
-1.3701561878100326,1
-1.2816511875370855,1
-1.1055226998715264,1
-1.1064756171970809,1
-1.176064660076059,1
-1.078900222402757,1
-1.0468277410072635,1
-1.1731365728231244,1
-1.1742658738584184,1
-1.1037961402822551,1
-1.1678889144273896,1
-1.1815453073396955,1
-1.188792295865348,1
-1.2637151855442543,1
-1.1447649252100145,1
-1.0175264640740096,1
-1.1471980350151627,1
-1.1424283083779017,1
-0.8832743247571382,1
-0.9460997655973228,1
-1.0979009739228982,1
-0.8357575330089317,1
-0.6458858375219232,1
-0.8915924648451916,1
-1.067499541089325,1
-0.9989771236333548,1
-0.9636695793344948,1
-0.8157690346038738,1
-0.6483915702108379,1
-0.8052846035739588,1
-1.014052367128966,1
-0.8971350682458602,1
-0.8320513187834415,1
-0.9424511788971722,1
-0.9923927244875276,1
-0.9908662134040228,1
-0.9279579717390648,1
-0.9170792077671,1
-0.9347337203918226,1
-0.831614692801403,1
-0.7489980592580393,1
-0.9520304036775148,1
-1.063169735900931,1
-0.9621969969977862,1
-0.8591240637112211,1
-0.8621001959327889,1
-0.966012512473556,1
-0.9660912730450952,1
-0.8039356150002467,1
-0.8170211450412534,1
-1.0914916924171156,1
-1.1591392478526792,1
-1.0273175586633152,1
-1.1194867659848178,1
-1.1970633961167436,1
-1.091425353330168,1
-1.0601818381102284,1
-1.0852085179461566,1
-1.146042091666196,1
-1.117796691987183,1
-0.9437718302071452,1
-0.8808206097044033,1
-0.9469246265191774,1
-0.9082654903075325,1
-0.87275244280222,1
-0.9370523108142884,1
-1.024196384312461,1
-1.0243262619271774,1
-0.9539501994849636,1
-1.0140521375384264,1
-1.045195767436932,1
-0.8013144568544797,1
-0.7475927317172124,1
-0.907460718561112,1
-0.8122093107516657,1
-0.6194110629238105,1
-0.6744183561417535,1
-0.8274886543272348,1
-0.7473548259498847,1
-0.5639589718495231,1
-0.5385104412629189,1
-0.625418921626279,1
-0.693062026039963,1
-0.7916842295986168,1
-0.8793904984541169,1
-0.7553099942647066,1
-0.6388471709766265,1
-0.6658978803970614,1
-0.675305780218437,1
-0.6734376937483924,1
-0.6609610910450123,1
-0.6933056599666607,1
-0.7381891099734439,1
-0.6248277128113835,1
-0.4884219689703939,1
-0.6129330082516209,1
-0.7203096875142477,1
-0.5320264931069619,1
-0.3750587576510203,1
-0.5613299785150159,1
-0.7839871867280299,1
-0.7227497350379057,1
-0.6073151781270703,1
-0.644975309676559,1
-0.5949283483225172,1
-0.4556463905539687,1
-0.3883877350088374,1
-0.4144601245126691,1
-0.4763094853847981,1
-0.56160254768392,1
-0.5129797927068895,1
-0.4092925092737243,1
-0.4547361787304858,1
-0.5126978286779692,1
-0.4906705824339938,1
-0.4487497543003536,1
-0.3499914395904393,1
-0.3166671951767854,1
-0.2940422471016201,1
-0.2713959103592934,1
-0.432898537681997,1
-0.5600632461499762,1
-0.410091908999479,1
-0.3485124300697559,1
-0.4368999915259523,1
-0.3761657931894769,1
-0.3698156974814651,1
-0.4029831675854267,1
-0.2606986037470176,1
-0.2429222947665171,1
-0.3590289031725955,1
-0.3666190571946554,1
-0.28120180043311,1
-0.2435904034642112,1
-0.247557335686439,1
-0.309675139532035,1
-0.3104818770850548,1
-0.2006142794932278,1
-0.2459131616087475,1
-0.325194120003946,1
-0.2292737804601561,1
-0.3601962673108481,1
-0.6127751360881326,1
-0.4840056297448153,1
-0.2992932647817986,1
-0.2665587236305204,1
-0.2327556186051576,1
-0.288598896747879,1
-0.3396429638700038,1
-0.3064994415727974,1
-0.4380834947678997,1
-0.4353660125851052,1
-0.2483201937702493,1
-0.3300229006830833,1
-0.3302940648919278,1
-0.1336301735865646,1
-0.1664134244542412,1
-0.1909617935039394,1
-0.1194035831928431,1
-0.1059974886082178,1
-0.1633997407853842,1
-0.3091073759804732,1
-0.4241638919548909,1
-0.280658349228827,1
-0.1725249529064198,1
-0.2519992034236525,1
-0.2451623817377972,1
-0.1518372685923464,1
-0.1447632936669475,1
-0.1261783219495039,1
-0.1059556939409612,1
-0.1133879148651931,1
-0.134263211572395,1
-0.170383557306933,1
-0.1341807997413851,1
-0.1608815151252771,1
-0.1935022279348348,1
-0.127241293001821,1
-0.0276784956319634,1
-0.0041828148899408,1
-0.0073775115712116,1
-0.1376418847924848,1
-0.1981846450299371,1
-0.0557516106241364,1
-0.0548156407871558,1
-0.3040159598497923,1
-0.2938489280330237,1
-0.0107809352177711,1
0.0454729705697796,1
-0.0590635027035253,1
0.0166385616370489,1
0.0726519708824928,1
-0.0360561996981563,1
-0.0200301228889346,1
-0.0612682640887655,1
-0.2267239291847712,1
-0.1063941693526781,1
0.0695411918340651,1
-0.076595401636405,1
-0.2162851334682339,1
-0.1038845720491284,1
0.0114640963340801,1
-0.0279520367720043,1
-0.0239463394005953,1
-0.0629549311218077,1
-0.2049298150284519,1
-0.1506949253843852,1
-0.0630987133550944,1
-0.0844551259668715,1
-0.0088115709688313,1
0.1593754094065264,1
0.1627851873117877,1
0.0622462396441885,1
0.0543545002117494,1
0.050766244384771,1
0.0101403793183921,1
0.0348249184093134,1
0.0727883709283973,1
0.0302455338124835,1
-0.1459371965588095,1
-0.2360574126524543,1
-0.085936119254049,1
0.0306450046486192,1
-0.0393652901463224,1
-0.0429605169940971,1
0.0973139906938822,1
0.0795952592267718,1
-0.1385141292627768,1
-0.2105659769208393,1
-0.089795190343199,1
-0.0981903278695002,1
-0.077591912510873,1
0.0635006102631542,1
-0.1278337031505266,1
-0.3191494404897136,1
-0.0840031600457573,1
0.1169954170222286,1
0.0571073747536136,1
0.0284765637355739,1
-0.0740402579756219,1
-0.1792720908053358,1
-0.0449280714566064,1
-0.0579149001586479,1
-0.2450376976220503,1
-0.2218628421322671,1
-0.0124206238600782,1
-0.0634958399573315,1
-0.1180849654241986,1
0.101416025762458,1
0.1644751152902102,1
-0.0707152169950324,1
-0.0451032607738019,1
0.0797951360682889,1
-0.1450141587735371,1
-0.3138788785337212,1
-0.1671753399539945,1
-0.0765920392831196,1
-0.1387276475386938,1
-0.0892107681125653,1
0.0033535922410673,1
-0.061861124571646,1
-0.1411198326629384,1
-0.0551177696424243,1
0.0207935948982477,1
-0.1667773023565047,1
-0.2003258232362652,1
-0.0525183672303386,1
-0.0881613441416786,1
-0.1400600459282157,1
-0.0014700403050792,1
0.1386403054374874,1
0.0511402684245719,1
-0.1361528364895617,1
-0.1439508172560411,1
0.0304111706825824,1
0.0612631145190776,1
-0.0457164148328006,1
0.0548014263306485,1
0.1133618396308415,1
0.0390132761664927,1
0.1339836619585228,1
0.1514747537287338,1
0.0113600863970402,1
0.0623317474111471,1
0.2187130961368779,1
0.2417479179934746,1
0.1155002561010062,1
0.0698219275310157,1
0.1631690065847044,1
0.199353100255068,1
0.1285442800192369,1
0.172939758666165,1
0.3191393231670966,1
0.2462879262851699,1
0.1001551393345495,1
0.1211672571742585,1
0.1427999373065573,1
0.199444359968806,1
0.3251535287170256,1
0.232286062252045,1
0.0348203191545368,1
0.1036895135493669,1
0.1893292947876965,1
0.2211686702024773,1
0.3077015296560741,1
0.2510749737216706,1
0.1647939361152004,1
0.2284949471275846,1
0.3191204259310829,1
0.2772043977352695,1
0.1456181403909807,1
0.1191907173564774,1
0.1964249237660888,1
0.2051030135491197,1
0.1752829793472691,1
0.1993259403060332,1
0.297490311996234,1
0.4284046490064915,1
0.45541689507346,1
0.3418970736272014,1
0.3418893816010369,1
0.3567328971410472,1
0.3662660794290526,1
0.398771523868287,1
0.2847326025375791,1
0.1557299746310403,1
0.2923927130687508,1
0.4253131635529001,1
0.4462754246243785,1
0.3740236674086561,1
0.3275108956942392,1
0.2861716267222802,1
0.2085119223068335,1
0.2768123369520602,1
0.4246074103698818,1
0.5361680069204936,1
0.5674573447251974,1
0.5609504635376767,1
0.5494493376508088,1
0.49131582007847,1
0.3803278401751974,1
0.3909536846074571,1
0.5639652521005627,1
0.5799925522537996,1
0.4065162682909558,1
0.3083762184327598,1
0.3303857978159848,1
0.4142417164202174,1
0.4842438762864759,1
0.5031827937358735,1
0.4067658322334269,1
0.3729821335075913,1
0.4657547825359702,1
0.4167812396808975,1
0.3322440374443915,1
0.3745819754753305,1
0.4411443104421312,1
0.5842229730292059,1
0.7012223736880844,1
0.5883155826959247,1
0.4973398410375787,1
0.5882245768787704,1
0.6879357946431682,1
0.627223921451138,1
0.5878406264779162,1
0.7248716692799044,1
0.8030392144504506,1
0.7368631176953603,1
0.7791182760159007,1
0.8434794124920694,1
0.7375977483886039,1
0.6731274713386787,1
0.7089221166143743,1
0.6756878309013208,1
0.6752962902898113,1
0.7620367040305255,1
0.6647828341723321,1
0.6148369497837202,1
0.8097707868120554,1
0.7989452077811271,1
0.593674122849007,1
0.6697612924925411,1
0.8534086588719086,1
0.7470822737082825,1
0.6322945702610656,1
0.7101638032856574,1
0.7399906255783278,1
0.6934647021262181,1
0.7139793262278742,1
0.7233467568213001,1
0.7231928627329071,1
0.7920600805849397,1
0.8190482829730377,1
0.7723158773108943,1
0.7794208483979312,1
0.7223075947048645,1
0.6261994695174853,1
0.7319790221304543,1
0.9032563845178316,1
0.7859182128057176,1
0.6363445643756919,1
0.6246861825037155,1
0.6123784172506803,1
0.5109023377572669,1
0.565301156765064,1
0.7030111633900693,1
0.6241120432684294,1
0.6309506465897622,1
0.8579275326817578,1
0.8109021097599922,1
0.6679957932046948,1
0.6980863548895013,1
0.6836257535096191,1
0.5133225071059112,1
0.5246108615429266,1
0.6877102901430656,1
0.7698157900554587,1
0.7481333471942515,1
0.7257456895263267,1
0.7835814963014596,1
0.7987068501606603,1
0.7110635447544453,1
0.6696966712684803,1
0.6105622721679618,1
0.6022953406251186,1
0.7985802647009125,1
0.8846053231223616,1
0.6096545865435371,1
0.4682145687859673,1
0.6448447778866621,1
0.7159302743502629,1
0.75536063346664,1
0.7266136234770496,1
0.5364433824101646,1
0.5696091864960088,1
0.6898518350148715,1
0.5940076740997325,1
0.6198046665809223,1
0.7897999255903554,1
0.6710988393873026,1
0.45128408613184,1
0.5548880126659915,1
0.7528652945383545,1
0.6703636616528242,1
0.5290004132563122,1
0.5124566009564236,1
0.5090107495263444,1
0.5355858742232539,1
0.5857072376757786,1
0.5100892357726241,1
0.5474678174106953,1
0.7690413117570642,1
0.7062900395045042,1
0.5309194046289427,1
0.6519513392475209,1
0.6875486971287973,1
0.4664579129380838,1
0.3950086596262386,1
0.5735827893428276,1
0.7190265736958015,1
0.6827075318106849,1
0.6035392342432531,1
0.5438753684473921,1
0.5323670574533903,1
0.5339957356594845,1
0.5311129301077261,1
0.5502114945852269,1
0.5136447254168744,1
0.4895931322859655,1
0.5257284951202509,1
0.634053186354259,1
0.6242645049038476,1
0.5359110036583612,1
0.6095567621781939,1
0.757747962007133,1
0.7859526739930663,1
0.7244059997016781,1
0.6735196191139364,1
0.5944309000889665,1
0.5404778480023948,1
0.4916948780469553,1
0.5267219198203937,1
0.5825728116113577,1
0.5960381969243173,1
0.6249994642554664,1
0.5571712295808102,1
0.5704019575273328,1
0.7443877052501722,1
0.6824378580631992,1
0.4481879819850744,1
0.4986209895749054,1
0.6167330082877065,1
0.5287592943416217,1
0.5848460015637766,1
0.7307874991196283,1
0.6909306786516503,1
